host_hostname,disk_bytes_read,disk_bytes_written,elapsed_time,name,path,start_time
STBOXX60,1.28 KB,1.76 KB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,1.02 KB,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,46.68 MB,197.68 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,714 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,0 bytes,0 bytes,28,Memory Compression,MemCompression,2021-11-11 02:03:59
STBOXX60,3.62 KB,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,6.48 KB,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,4.58 MB,9.06 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,1.26 KB,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,158.09 KB,160 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,0 bytes,0 bytes,28,RtkAudioService64.exe,C:\Program Files\Realtek\Audio\HDA\RtkAudioService64.exe,2021-11-11 02:03:59
STBOXX60,1.68 GB,1.33 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:59
STBOXX60,0 bytes,0 bytes,28,RAVBg64.exe,C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,RAVBg64.exe,C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,178.65 KB,160 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,160.25 MB,8 MB,28,spoolsv.exe,C:\Windows\System32\spoolsv.exe,2021-11-11 02:04:00
STBOXX60,116 bytes,32.93 KB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,814.27 KB,592.09 KB,28,nvWmi64.exe,C:\Windows\System32\DriverStore\FileRepository\nvdw.inf_amd64_df110877f4288951\NVWMI\nvWmi64.exe,2021-11-11 02:04:00
STBOXX60,97.4 MB,94.37 MB,28,LegacyDiscoveryService.exe,C:\Program Files\Keysight\IO Libraries Suite\LegacyDiscoveryService.exe,2021-11-11 02:04:00
STBOXX60,116 bytes,160 bytes,28,mDNSResponder.exe,C:\Program Files\Bonjour\mDNSResponder.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,LxiMdnsResponder.exe,C:\Program Files\Keysight\IO Libraries Suite\LxiMdnsResponder.exe,2021-11-11 02:04:00
STBOXX60,67.85 MB,6.14 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,457.07 KB,2.22 MB,28,IOLibrariesService.exe,C:\Program Files\Keysight\IO Libraries Suite\IOLibrariesService.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,1.91 GB,74.93 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,288.57 MB,203.24 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,dpoMonitorSvc.exe,C:\Program Files\Dell\PPO\dpoMonitorSvc.exe,2021-11-11 02:04:00
STBOXX60,339.66 MB,3.86 GB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,191.71 MB,194.53 MB,28,KeysightCommunicationsFabric.exe,C:\Program Files (x86)\Keysight\Communications\Fabric\KeysightCommunicationsFabric.exe,2021-11-11 02:04:00
STBOXX60,163.51 KB,0 bytes,28,dpoTelemetrySvc.exe,C:\Program Files\Dell\PPO\Telemetry\dpoTelemetrySvc.exe,2021-11-11 02:04:00
STBOXX60,6.58 MB,1.96 KB,28,conveyor-svc.exe,C:\Program Files\MakerBot\MakerWare\conveyor-svc.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,6.5 MB,1 KB,28,poaService.exe,C:\Program Files\Dell\PPO\poaService.exe,2021-11-11 02:04:00
STBOXX60,684 bytes,0 bytes,28,poaSmSrv.exe,C:\Program Files\Dell\PPO\poaSmSrv.exe,2021-11-11 02:04:00
STBOXX60,22.53 KB,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,28.02 KB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,3.01 MB,2.08 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,poaTaServ.exe,C:\Program Files\Dell\PPO\poaTaServ.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,480 bytes,28,WavesSysSvc64.exe,C:\Program Files\Waves\MaxxAudio\WavesSysSvc64.exe,2021-11-11 02:04:00
STBOXX60,175.79 GB,38.14 GB,28,MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2110.6-0\MsMpEng.exe,2021-11-11 02:04:00
STBOXX60,20.67 MB,4.66 GB,28,orbit.exe,C:\Program Files\Orbit\bin\orbit\orbit.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,1.48 MB,11.22 KB,28,TeamViewer_Service.exe,C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe,2021-11-11 02:04:00
STBOXX60,5.7 MB,9.02 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,116 bytes,160 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,jhi_service.exe,C:\Windows\System32\DriverStore\FileRepository\dal.inf_amd64_ffc75848a6342fdf\jhi_service.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,dasHost.exe,C:\Windows\System32\dasHost.exe,2021-11-11 02:04:00
STBOXX60,3.48 KB,4.8 KB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,unsecapp.exe,C:\Windows\System32\wbem\unsecapp.exe,2021-11-11 02:04:00
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:00
STBOXX60,62.28 KB,0 bytes,28,LegacyIOLibrariesService.exe,C:\Program Files\Keysight\IO Libraries Suite\LegacyIOLibrariesService.exe,2021-11-11 02:04:00
STBOXX60,238.24 MB,246.47 MB,28,ConnectionExpert.Server.Host.exe,C:\Program Files\Keysight\IO Libraries Suite\ConnectionExpert.Server.Host.exe,2021-11-11 02:04:00
STBOXX60,2.49 GB,267.38 KB,28,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-11-11 02:04:00
STBOXX60,262.15 KB,57.35 KB,28,osqueryd.exe,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,2021-11-11 02:04:01
STBOXX60,0 bytes,0 bytes,28,conhost.exe,C:\Windows\System32\conhost.exe,2021-11-11 02:04:01
STBOXX60,1.63 GB,39.69 MB,28,osqueryd.exe,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,2021-11-11 02:04:01
STBOXX60,605.18 KB,58.26 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:02
STBOXX60,180.36 KB,1.08 MB,28,IolsNkoServer.exe,C:\Program Files\Keysight\IO Libraries Suite\IolsNkoServer.exe,2021-11-11 02:04:03
STBOXX60,2.8 MB,157.18 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:03
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:03
STBOXX60,66.24 KB,5.99 KB,28,iproc488.exe,C:\Program Files\Keysight\IO Libraries Suite\bin\iproc488.exe,2021-11-11 02:04:04
STBOXX60,180.7 KB,3.75 KB,28,iproc82357.exe,C:\Program Files\Keysight\IO Libraries Suite\bin\iproc82357.exe,2021-11-11 02:04:04
STBOXX60,20 bytes,169 bytes,28,iproc389.exe,C:\Program Files\Keysight\IO Libraries Suite\bin\iproc389.exe,2021-11-11 02:04:04
STBOXX60,118.72 KB,3.34 MB,28,IolsPXIResourceManager.exe,C:\Program Files (x86)\Keysight\IO Libraries Suite\IolsPXIResourceManager.exe,2021-11-11 02:04:06
STBOXX60,840.88 KB,521.18 KB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:20
STBOXX60,8.46 GB,16.43 GB,28,NVDisplay.Container.exe,C:\Windows\System32\DriverStore\FileRepository\nvdw.inf_amd64_df110877f4288951\Display.NvContainer\NVDisplay.Container.exe,2021-11-11 02:04:48
STBOXX60,137.88 KB,2.19 MB,28,nvWmi64.exe,C:\Windows\System32\DriverStore\FileRepository\nvdw.inf_amd64_df110877f4288951\NVWMI\nvWmi64.exe,2021-11-11 02:04:48
STBOXX60,1.41 MB,0 bytes,28,sihost.exe,C:\Windows\System32\sihost.exe,2021-11-11 02:04:49
STBOXX60,38.03 MB,233.15 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:49
STBOXX60,11.31 MB,226.73 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:49
STBOXX60,6.45 MB,232.89 MB,28,taskhostw.exe,C:\Windows\System32\taskhostw.exe,2021-11-11 02:04:49
STBOXX60,502.64 KB,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:49
STBOXX60,5.39 KB,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:49
STBOXX60,32.56 KB,0 bytes,28,ctfmon.exe,C:\Windows\System32\ctfmon.exe,2021-11-11 02:04:49
STBOXX60,33.92 KB,301.42 KB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:49
STBOXX60,285.83 KB,143.06 KB,28,GoogleCrashHandler.exe,C:\Program Files (x86)\Google\Update\1.3.36.112\GoogleCrashHandler.exe,2021-11-11 02:04:49
STBOXX60,9.51 KB,4.96 KB,28,GoogleCrashHandler64.exe,C:\Program Files (x86)\Google\Update\1.3.36.112\GoogleCrashHandler64.exe,2021-11-11 02:04:49
STBOXX60,457.51 MB,34.27 MB,28,explorer.exe,C:\Windows\explorer.exe,2021-11-11 02:04:52
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:52
STBOXX60,120.57 MB,76.23 MB,28,SearchIndexer.exe,C:\Windows\System32\SearchIndexer.exe,2021-11-11 02:04:52
STBOXX60,1.14 KB,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:04:56
STBOXX60,1.33 MB,803.11 KB,28,StartMenuExperienceHost.exe,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,2021-11-11 02:04:57
STBOXX60,250.02 KB,160 bytes,28,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-11 02:04:57
STBOXX60,616.23 MB,308.9 MB,28,SearchApp.exe,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,2021-11-11 02:04:58
STBOXX60,301.36 MB,480 bytes,28,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-11 02:04:58
STBOXX60,20.56 MB,35.22 MB,28,dllhost.exe,C:\Windows\System32\dllhost.exe,2021-11-11 02:04:58
STBOXX60,38.63 KB,76 bytes,28,LockApp.exe,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe,2021-11-11 02:05:07
STBOXX60,165.27 KB,248 bytes,28,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-11 02:05:07
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:05:08
STBOXX60,1.88 MB,50.2 KB,28,RemotePCUIU.exe,C:\Program Files (x86)\RemotePC\RemotePCUIU.exe,2021-11-11 02:05:19
STBOXX60,17.84 MB,35.63 KB,28,RpcDND_Console.exe,C:\Program Files (x86)\RemotePC\RpcDND_Console.exe,2021-11-11 02:05:19
STBOXX60,1.81 MB,428.54 KB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:05:34
STBOXX60,116 bytes,160 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:06:01
STBOXX60,191.67 MB,5.35 KB,28,DDVRulesProcessor.exe,C:\Program Files\Dell\DellDataVault\DDVRulesProcessor.exe,2021-11-11 02:06:01
STBOXX60,2.65 MB,411.53 KB,28,ServiceShell.exe,C:\Program Files (x86)\Dell\UpdateService\ServiceShell.exe,2021-11-11 02:06:01
STBOXX60,116 bytes,561.31 KB,28,msdtc.exe,C:\Windows\System32\msdtc.exe,2021-11-11 02:06:02
STBOXX60,393.44 KB,59.91 KB,28,DeliveryService.exe,C:\Program Files (x86)\Dell Digital Delivery\DeliveryService.exe,2021-11-11 02:06:03
STBOXX60,24 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:06:03
STBOXX60,40.92 GB,40.28 GB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:06:04
STBOXX60,819.21 MB,559.92 MB,28,IAStorDataMgrSvc.exe,C:\Program Files (x86)\Intel\Intel(R) Rapid Storage Technology enterprise\IAStorDataMgrSvc.exe,2021-11-11 02:06:04
STBOXX60,1.33 MB,33.15 KB,28,LMS.exe,C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\LMS\LMS.exe,2021-11-11 02:06:04
STBOXX60,80.48 KB,0 bytes,28,SgrmBroker.exe,C:\Windows\System32\SgrmBroker.exe,2021-11-11 02:06:04
STBOXX60,7.26 MB,937.46 KB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:06:05
STBOXX60,57.85 GB,210.93 MB,28,DDVDataCollector.exe,C:\Program Files\Dell\DellDataVault\DDVDataCollector.exe,2021-11-11 02:06:05
STBOXX60,0 bytes,0 bytes,28,DDVCollectorSvcApi.exe,C:\Program Files\Dell\DellDataVault\DDVCollectorSvcApi.exe,2021-11-11 02:06:05
STBOXX60,855.72 KB,0 bytes,28,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-11-11 02:06:19
STBOXX60,16.38 MB,16.38 MB,28,nvapiw.exe,C:\Program Files\Dell\DellDataVault\nvapiw.exe,2021-11-11 02:06:27
STBOXX60,1.04 MB,1.07 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:11:59
STBOXX60,6.02 MB,606.24 KB,27,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 16:33:21
STBOXX60,376.87 MB,175.53 MB,27,SettingSyncHost.exe,C:\Windows\System32\SettingSyncHost.exe,2021-11-11 16:33:21
STBOXX60,1.18 MB,8 bytes,27,ShellExperienceHost.exe,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,2021-11-11 16:33:22
STBOXX60,401.03 MB,41.28 KB,27,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-11 16:33:22
STBOXX60,536.77 KB,0 bytes,27,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-11 16:33:22
STBOXX60,37.16 KB,8 bytes,27,TextInputHost.exe,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp\TextInputHost.exe,2021-11-11 16:33:25
STBOXX60,118.04 GB,34.93 GB,27,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-11-11 16:33:29
STBOXX60,880.47 KB,16.81 KB,27,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-11-11 16:33:29
STBOXX60,18.52 GB,9.8 GB,27,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-11-11 16:33:30
STBOXX60,5.5 GB,131.94 GB,27,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-11-11 16:33:30
STBOXX60,348.12 MB,195.24 MB,27,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-11-11 16:33:30
STBOXX60,0 bytes,0 bytes,27,SecurityHealthSystray.exe,C:\Windows\System32\SecurityHealthSystray.exe,2021-11-11 16:33:31
STBOXX60,846.72 KB,4.1 KB,27,SecurityHealthService.exe,C:\Windows\System32\SecurityHealthService.exe,2021-11-11 16:33:31
STBOXX60,0 bytes,0 bytes,27,RtkNGUI64.exe,C:\Program Files\Realtek\Audio\HDA\RtkNGUI64.exe,2021-11-11 16:33:32
STBOXX60,0 bytes,0 bytes,27,RAVBg64.exe,C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe,2021-11-11 16:33:32
STBOXX60,560.14 MB,667 bytes,27,IAStorIcon.exe,C:\Program Files (x86)\Intel\Intel(R) Rapid Storage Technology enterprise\IAStorIcon.exe,2021-11-11 16:33:33
STBOXX60,145.47 KB,8 bytes,27,DellPoaEvents.exe,C:\Program Files\Dell\PPO\DellPoaEvents\DellPoaEvents.exe,2021-11-11 16:33:34
STBOXX60,0 bytes,0 bytes,27,unsecapp.exe,C:\Windows\System32\wbem\unsecapp.exe,2021-11-11 16:33:35
STBOXX60,10.2 KB,2.14 MB,27,LogiOptions.exe,C:\Program Files\Logitech\LogiOptions\LogiOptions.exe,2021-11-11 16:33:36
STBOXX60,1.81 MB,8 bytes,27,LogiOverlay.exe,C:\ProgramData\Logishrd\LogiOptions\Software\Current\LogiOverlay.exe,2021-11-11 16:33:36
STBOXX60,72.08 KB,0 bytes,27,WzPreloader.exe,C:\Program Files\WinZip\WzPreloader.exe,2021-11-11 16:33:37
STBOXX60,174 bytes,0 bytes,27,FAHWindow64.exe,C:\Program Files\WinZip\FAHWindow64.exe,2021-11-11 16:33:39
STBOXX60,0 bytes,0 bytes,27,WavesSvc64.exe,C:\Program Files\Waves\MaxxAudio\WavesSvc64.exe,2021-11-11 16:33:40
STBOXX60,50.65 KB,13.74 KB,27,AppleMobileDeviceProcess.exe,C:\Program Files\WindowsApps\AppleInc.iTunes_12122.2.54019.0_x64__nzyj5cx40ttqa\AMDS64\AppleMobileDeviceProcess.exe,2021-11-11 16:33:42
STBOXX60,3.58 MB,14.46 MB,27,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-11-11 16:33:58
STBOXX60,901.12 KB,147.46 KB,27,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 17:03:39
STBOXX60,0 bytes,0 bytes,27,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 19:30:56
STBOXX60,2.58 KB,55.92 KB,27,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 19:31:57
STBOXX60,10.45 GB,107.13 MB,26,MoUsoCoreWorker.exe,C:\Windows\System32\MoUsoCoreWorker.exe,2021-11-12 14:04:00
STBOXX60,57.28 MB,16.79 MB,26,WINWORD.EXE,C:\Program Files (x86)\Microsoft Office\Office12\WINWORD.EXE,2021-11-12 22:45:48
STBOXX60,40.5 MB,37.83 MB,26,splwow64.exe,C:\Windows\splwow64.exe,2021-11-12 22:45:49
STBOXX60,512 bytes,0 bytes,25,SDXHelperBgt.exe,C:\Program Files\WindowsApps\Microsoft.Office.Desktop_16051.14527.20276.0_x86__8wekyb3d8bbwe\Office16\SDXHelperBgt.exe,2021-11-13 19:11:06
STBOXX60,2.58 KB,0 bytes,25,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-13 19:11:06
STBOXX60,0 bytes,2 bytes,21,cmd.exe,C:\Windows\System32\cmd.exe,2021-11-17 18:19:13
STBOXX60,7.45 KB,0 bytes,21,conhost.exe,C:\Windows\System32\conhost.exe,2021-11-17 18:19:13
STBOXX60,0 bytes,0 bytes,20,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-18 19:25:39
STBOXX60,0 bytes,0 bytes,18,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-20 18:04:37
STBOXX60,8.95 MB,352.47 KB,18,Video.UI.exe,C:\Program Files\WindowsApps\Microsoft.ZuneVideo_10.21092.10731.0_x64__8wekyb3d8bbwe\Video.UI.exe,2021-11-20 20:46:18
STBOXX60,0 bytes,0 bytes,18,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-20 20:46:18
STBOXX60,8.04 KB,8 bytes,18,YourPhone.exe,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21102.134.0_x64__8wekyb3d8bbwe\YourPhone.exe,2021-11-21 02:20:18
STBOXX60,0 bytes,0 bytes,17,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-21 18:20:19
STBOXX60,0 bytes,0 bytes,15,NisSrv.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2110.6-0\NisSrv.exe,2021-11-24 02:14:52
STBOXX60,1.14 MB,400.19 KB,13,taskhostw.exe,C:\Windows\System32\taskhostw.exe,2021-11-26 03:22:33
STBOXX60,108 bytes,0 bytes,6,wlanext.exe,C:\Windows\System32\wlanext.exe,2021-12-03 00:10:15
STBOXX60,0 bytes,0 bytes,6,conhost.exe,C:\Windows\System32\conhost.exe,2021-12-03 00:10:15
STBOXX60,22.4 KB,0 bytes,5,ApplicationFrameHost.exe,C:\Windows\System32\ApplicationFrameHost.exe,2021-12-03 20:06:34
STBOXX60,18.66 GB,3.08 GB,5,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-12-03 20:24:46
STBOXX60,83.91 MB,38.85 MB,2,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-12-06 17:46:15
STBOXX60,34.66 MB,29.5 MB,2,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-12-06 17:57:58
STBOXX60,103.62 MB,254.15 MB,2,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-12-06 17:59:40
STBOXX60,605.04 MB,121.65 MB,2,Microsoft.Photos.exe,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2021.21090.10008.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,2021-12-06 18:32:26
STBOXX60,749.86 KB,8.93 KB,2,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-12-06 18:32:26
STBOXX60,631.79 MB,209.86 MB,2,mstsc.exe,C:\Windows\System32\mstsc.exe,2021-12-06 19:10:31
STBOXX60,499.91 KB,1.95 MB,2,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-12-06 19:36:36
STBOXX60,455.12 KB,1.98 MB,2,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-12-06 19:37:22
STBOXX60,452.48 KB,1.97 MB,2,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-12-06 19:37:22
STBOXX60,259.53 KB,1.8 MB,2,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-12-06 19:37:23
STBOXX60,282 bytes,0 bytes,2,WZUpdateNotifier.exe,C:\Program Files\WinZip\WZUpdateNotifier.exe,2021-12-06 20:07:01
STBOXX60,298.1 KB,730.91 KB,2,WZUpdateNotifier.exe,C:\Program Files\WinZip\WZUpdateNotifier.exe,2021-12-06 20:07:03
STBOXX60,1.78 GB,883 bytes,1,RemotePCService.exe,C:\Program Files (x86)\RemotePC\RemotePCService.exe,2021-12-07 18:55:30
STBOXX60,1.16 MB,128.73 KB,0,LogiOptionsMgr.exe,C:\ProgramData\Logishrd\LogiOptions\Software\Current\LogiOptionsMgr.exe,2021-12-08 16:53:05
STBOXX60,202.7 KB,30.92 KB,0,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-12-08 17:05:16
STBOXX60,44.71 KB,10.82 KB,0,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,2021-12-08 17:05:22
STBOXX60,0 bytes,0 bytes,0,audiodg.exe,C:\Windows\System32\audiodg.exe,2021-12-08 17:38:07
STBOXX60,2.74 MB,49.43 KB,0,svchost.exe,C:\Windows\System32\svchost.exe,2021-12-08 17:38:45
STBOXX60,0 bytes,0 bytes,0,WmiApSrv.exe,C:\Windows\System32\wbem\WmiApSrv.exe,2021-12-08 17:52:23
STBOXX60,268.78 KB,588 bytes,0,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-12-08 17:52:23
STBOXX60,0 bytes,0 bytes,0,svchost.exe,C:\Windows\System32\svchost.exe,2021-12-08 17:53:31
STBOXX60,1.02 KB,0 bytes,0,backgroundTaskHost.exe,C:\Windows\System32\backgroundTaskHost.exe,2021-12-08 17:53:31
STBOXX60,2.23 MB,1.03 KB,0,svchost.exe,C:\Windows\System32\svchost.exe,2021-12-08 17:53:31
Showdown,-1 bytes,-1 bytes,0,[System Process],,1969-12-31 23:59:59
Showdown,10.61 GB,14.55 GB,50,System,,2021-10-20 02:05:17
Showdown,83.18 KB,20 bytes,50,smss.exe,C:\Windows\System32\smss.exe,2021-10-20 02:05:18
